dim,n_samples,n_vines,decreasing,algorithm,seed,loglik_dissmann,time_dissmann,kl_dissmann,loglik_forest,time_forest,kl_forest,prop_better,forest_over_dissmann
5,100,500,False,jck,10,351.03333411063676,0.020557403564453125,2.5187577989596988,366.06283944040325,11.29706335067749,2.5900152998371837,0.254,1.0428150374033411
5,100,500,False,wilson,10,351.03333411063676,0.02006244659423828,2.5187577989596988,364.089943300497,11.770052909851074,2.5427134326779606,0.292,1.0371947844296323
5,1000,1,True,jck,10,2836.464490453568,0.11673903465270996,-0.06637243282991014,2744.989709009043,0.12268185615539551,0.025102348614615532,0.0,0.9677504224881386
5,1000,1,True,wilson,10,2836.464490453568,0.10358810424804688,-0.06637243282991014,2755.274079092473,0.11971187591552734,0.014817978531185374,0.0,0.9713761932735805
5,1000,1,False,jck,10,3889.592636129406,0.11178326606750488,0.9907587177718913,3488.086755695678,0.11556029319763184,1.392264598205618,0.0,0.8967743108354729
5,1000,1,False,wilson,10,3889.592636129406,0.11844778060913086,0.9907587177718913,3541.00694058346,0.09349918365478516,1.339344413317837,0.0,0.910379896262651
5,1000,10,True,jck,10,2836.464490453568,0.10708022117614746,-0.06637243282991014,2840.1182149688493,1.2261202335357666,-0.07002615734519105,0.1,1.0012881263021547
5,1000,10,True,wilson,10,2836.464490453568,0.11066436767578125,-0.06637243282991014,2755.274079092473,1.1975860595703125,0.014817978531185374,0.0,0.9713761932735805
5,1000,10,False,jck,10,3889.592636129406,0.12320947647094727,0.9907587177718913,3921.589418800533,1.1526882648468018,0.9587619351007636,0.1,1.008226255462826
5,1000,10,False,wilson,10,3889.592636129406,0.13275909423828125,0.9907587177718913,3717.2574115286134,1.1690595149993896,1.1630939423726832,0.0,0.9556932458684707
5,1000,100,True,jck,10,2836.464490453568,0.10488390922546387,-0.06637243282991014,2840.1182149688493,12.510857105255127,-0.07002615734519105,0.01,1.0012881263021547
5,1000,100,True,wilson,10,2836.464490453568,0.10106277465820312,-0.06637243282991014,2845.1510102963866,12.535027503967285,-0.07505895267272848,0.02,1.0030624461797615
5,1000,100,False,jck,10,3889.592636129406,0.12084436416625977,0.9907587177718913,3921.589418800533,11.729830026626587,0.9587619351007636,0.01,1.008226255462826
5,1000,100,False,wilson,10,3889.592636129406,0.1151728630065918,0.9907587177718913,3917.602479829234,11.567543029785156,0.9627488740720631,0.04,1.0072012280771132
5,1000,500,True,jck,10,2836.464490453568,0.10026931762695312,-0.06637243282991014,2846.9342326622204,61.584901094436646,-0.07684217503856251,0.008,1.0036911240186117
5,1000,500,True,wilson,10,2836.464490453568,0.09782624244689941,-0.06637243282991014,2845.1510102963866,62.516249656677246,-0.07505895267272848,0.004,1.0030624461797615
5,1000,500,False,jck,10,3889.592636129406,0.11574959754943848,0.9907587177718913,3921.589418800533,59.117191791534424,0.9587619351007636,0.006,1.008226255462826
5,1000,500,False,wilson,10,3889.592636129406,0.11118793487548828,0.9907587177718913,3917.602479829234,59.005871534347534,0.9627488740720631,0.05,1.0072012280771132
10,100,1,True,jck,10,829.1858411168466,0.08184385299682617,4.902232904268549,801.1663450877311,0.09252524375915527,5.721673388450667,0.0,0.9662084244089654
10,100,1,True,wilson,10,829.1858411168466,0.08588576316833496,4.902232904268549,817.6808421669451,0.09689474105834961,5.6732883288812195,0.0,0.9861249452421845
10,100,1,False,jck,10,1053.4581086495305,0.09318304061889648,8.726990975094905,1044.6542397191492,0.08534526824951172,11.140735054940517,0.0,0.9916428865485053
10,100,1,False,wilson,10,1053.4581086495305,0.0914003849029541,8.726990975094905,992.294136075928,0.0944831371307373,10.229263131466698,0.0,0.9419398150990447
10,100,10,True,jck,10,829.1858411168466,0.08887243270874023,4.902232904268549,821.2571538610622,0.917677640914917,4.580792987789515,0.0,0.990437985234884
10,100,10,True,wilson,10,829.1858411168466,0.08536648750305176,4.902232904268549,817.6808421669451,0.9436850547790527,5.6732883288812195,0.0,0.9861249452421845
10,100,10,False,jck,10,1053.4581086495305,0.09580516815185547,8.726990975094905,1076.200573919757,0.9155185222625732,10.496201046628784,0.4,1.021588390732861
10,100,10,False,wilson,10,1053.4581086495305,0.08528375625610352,8.726990975094905,1060.8634641167082,0.9066088199615479,8.808257294250158,0.2,1.0070295680543682
10,100,100,True,jck,10,829.1858411168466,0.08347892761230469,4.902232904268549,845.9056933593693,8.950450420379639,6.516134267338148,0.04,1.0201641796246814
10,100,100,True,wilson,10,829.1858411168466,0.09017467498779297,4.902232904268549,824.0613410036502,9.38251256942749,4.9951233425152095,0.0,0.9938198412718986
10,100,100,False,jck,10,1053.4581086495305,0.09499764442443848,8.726990975094905,1091.289285722633,8.835694313049316,10.97205131183236,0.32,1.0359114204565758
10,100,100,False,wilson,10,1053.4581086495305,0.08799433708190918,8.726990975094905,1078.301376705243,9.254246473312378,10.355117968637167,0.08,1.0235825875293325
10,100,500,True,jck,10,829.1858411168466,0.08807682991027832,4.902232904268549,845.9056933593693,46.004066944122314,6.516134267338148,0.038,1.0201641796246814
10,100,500,True,wilson,10,829.1858411168466,0.08937239646911621,4.902232904268549,844.9652016734904,46.92688727378845,7.29236509543447,0.014,1.0190299445241253
10,100,500,False,jck,10,1053.4581086495305,0.0919959545135498,8.726990975094905,1102.1616634163934,44.896743297576904,9.79127894229809,0.258,1.046232075454142
10,100,500,False,wilson,10,1053.4581086495305,0.09929060935974121,8.726990975094905,1089.2019794541166,46.53072142601013,8.643859006224435,0.082,1.033930035291491
10,1000,1,True,jck,10,6628.616222302191,0.4351811408996582,-0.16038797320491027,6378.250239269603,0.49169182777404785,0.08997800982767855,0.0,0.9622295250417088
10,1000,1,True,wilson,10,6628.616222302191,0.4381980895996094,-0.16038797320491027,6101.00002658985,0.4249758720397949,0.3672282225074316,0.0,0.9204032669839657
10,1000,1,False,jck,10,9331.98465851115,0.40526652336120605,4.20438178936869,9223.60741807045,0.477891206741333,4.312759029809386,0.0,0.9883864746453634
10,1000,1,False,wilson,10,9331.98465851115,0.40786075592041016,4.20438178936869,8533.2759377656,0.4239623546600342,5.00309051011424,0.0,0.9144116980499861
10,1000,10,True,jck,10,6628.616222302191,0.42659473419189453,-0.16038797320491027,6612.779496328435,4.572840452194214,-0.14455124723115229,0.0,0.9976108548990251
10,1000,10,True,wilson,10,6628.616222302191,0.4238405227661133,-0.16038797320491027,6449.189013788577,4.541753053665161,0.019039235308702895,0.0,0.9729314230155721
10,1000,10,False,jck,10,9331.98465851115,0.44419407844543457,4.20438178936869,9905.56576488363,4.613037347793579,3.6308006829962083,0.2,1.0614640001416367
10,1000,10,False,wilson,10,9331.98465851115,0.44336509704589844,4.20438178936869,9058.3400453072,4.345480442047119,4.4780264025726355,0.0,0.9706766970566787
10,1000,100,True,jck,10,6628.616222302191,0.47948193550109863,-0.16038797320491027,6675.437277772365,46.37913370132446,-0.20720902867508287,0.02,1.0070634735667217
10,1000,100,True,wilson,10,6628.616222302191,0.4471590518951416,-0.16038797320491027,6645.3030174452215,46.790690898895264,-0.17707476834794147,0.01,1.0025173874279956
10,1000,100,False,jck,10,9331.98465851115,0.456362247467041,4.20438178936869,10099.960093438669,46.32727003097534,3.4364063544411683,0.39,1.0822949740093168
10,1000,100,False,wilson,10,9331.98465851115,0.4258418083190918,4.20438178936869,9674.384738254772,46.000627279281616,3.8619817096250664,0.21,1.0366910247148058
10,1000,500,True,jck,10,6628.616222302191,0.46280956268310547,-0.16038797320491027,6692.341939546115,233.972993850708,-0.22411369044883384,0.018,1.0096137285832776
10,1000,500,True,wilson,10,6628.616222302191,0.4651005268096924,-0.16038797320491027,6711.300844212386,235.75003814697266,-0.24307259511510773,0.014,1.012473888838518
10,1000,500,False,jck,10,9331.98465851115,0.4605545997619629,4.20438178936869,10099.960093438669,231.08418917655945,3.4364063544411683,0.412,1.0822949740093168
10,1000,500,False,wilson,10,9331.98465851115,0.4416227340698242,4.20438178936869,10025.835666850013,229.45490956306458,3.5105307810298245,0.18,1.074351923382776
20,100,1,True,jck,10,1834.7390579766038,0.39664506912231445,37.76812378567018,1756.215688451012,0.35988378524780273,50.762377661579606,0.0,0.9572018870017466
20,100,1,True,wilson,10,1834.7390579766038,0.4011056423187256,37.76812378567018,1801.2125746634092,0.3832986354827881,48.75813938077883,0.0,0.9817268383929383
20,100,1,False,jck,10,2486.4850214488524,0.3620007038116455,-inf,2470.780501840615,0.34467124938964844,,0.0,0.993684048175329
